direction,source_vehicle,target_vehicle,sensor_config,method,protocol,budget_k_days,n_partitions,delta_accuracy_median,delta_accuracy_q1,delta_accuracy_q3,delta_balanced_accuracy_median,delta_balanced_accuracy_q1,delta_balanced_accuracy_q3,delta_macro_f1_median,delta_macro_f1_q1,delta_macro_f1_q3,delta_stationary_macro_f1_median,delta_stationary_macro_f1_q1,delta_stationary_macro_f1_q3,delta_stationary_macro_f1_median,delta_stationary_macro_f1_q1,delta_stationary_macro_f1_q3,delta_charging_f1_median,delta_charging_f1_q1,delta_charging_f1_q3,delta_charging_f1_median,delta_charging_f1_q1,delta_charging_f1_q3,delta_driving_f1_median,delta_driving_f1_q1,delta_driving_f1_q3,delta_driving_f1_median,delta_driving_f1_q1,delta_driving_f1_q3,delta_objective_score_median,delta_objective_score_q1,delta_objective_score_q3
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0174509803921568,-0.0276986797825524,-0.0026455026455026,-0.021559626671185,-0.0236060010718077,-0.0196520324736022,-0.0183726355386814,-0.0321662204478331,-0.0182025110559679,-0.0256712707883981,-0.0426734517968302,-0.0235348342668365,-0.0256712707883981,-0.0426734517968302,-0.0235348342668365,-0.0257844863455871,-0.0309311672576156,0.0375388177566024,-0.0257844863455871,-0.0309311672576156,0.0375388177566024,-0.0010406891334792,-0.0019720808713742,-0.0005051942911712,-0.0010406891334792,-0.0019720808713742,-0.0005051942911712,-0.0260263788536692,-0.0327899962025999,-0.0030087374468963
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0489417989417989,-0.0711977378307412,-0.0270515143670722,-0.0394689717636356,-0.0598514089118261,-0.0252962137156541,-0.0373895555311057,-0.0440310281715667,-0.024108148438743,-0.0323715766764578,-0.0422893904241789,-0.0296749721768096,-0.0323715766764578,-0.0422893904241789,-0.0296749721768096,0.0,0.0,0.0,0.0,0.0,0.0,-0.0311300230961575,-0.0472620684798669,-0.0069903919609776,-0.0311300230961575,-0.0472620684798669,-0.0069903919609776,-0.0238827859506755,-0.02641861690294,-0.0149493498569097
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0291224436966088,-0.0368255218589996,-0.0244395071702686,-0.0273642870545892,-0.035089293391685,-0.0242902265062917,-0.0334910083883339,-0.0434154987094803,-0.024890256241087,-0.0452875740741887,-0.0569909772073591,-0.0331076440990388,-0.0452875740741887,-0.0569909772073591,-0.0331076440990388,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025314651908122,-0.0030236178241255,-0.0016545078570079,-0.0025314651908122,-0.0030236178241255,-0.0016545078570079,-0.0184895488964027,-0.0260492992256882,-0.0149341537446522
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0167647058823529,-0.0321147242981216,0.0026585269791256,-0.0228132892591946,-0.0368555377346114,-0.0028838831865141,-0.0234026938689936,-0.0414383205963539,0.0017153946544596,-0.0313183196925595,-0.0553061175356774,0.0022864218313133,-0.0313183196925595,-0.0553061175356774,0.0022864218313133,0.0254405186842101,-0.0314909423256856,0.0358750537259178,0.0254405186842101,-0.0314909423256856,0.0358750537259178,-0.000522912784234,-0.0011476591143096,0.0,-0.000522912784234,-0.0011476591143096,0.0,-0.0207549540566669,-0.0227840852400735,0.0245606889206567
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0579365079365079,-0.09757778653013,-0.0519026663215117,-0.0630033208913718,-0.0886053646215359,-0.0379633622779075,-0.052313997970764,-0.0789342631960199,-0.0406644919631182,-0.0585517987136971,-0.0825122395535811,-0.0495223087340764,-0.0585517987136971,-0.0825122395535811,-0.0495223087340764,0.0,-0.0011273957158962,0.0,0.0,-0.0011273957158962,0.0,-0.0255543727401517,-0.0470405364184091,-0.0106222957058021,-0.0255543727401517,-0.0470405364184091,-0.0106222957058021,-0.0321908098883235,-0.0473605579176119,-0.0242734245863871
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0194444444444444,-0.0259803921568628,-0.0150142376391406,-0.0183173390010868,-0.0345435585432871,-0.0155687760209978,-0.0294188486657373,-0.0350685725510316,-0.0163695382206132,-0.0386995799009863,-0.0458169851839982,-0.0214956540914202,-0.0386995799009863,-0.0458169851839982,-0.0214956540914202,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011415099905765,-0.0027981124896045,-0.0004958679856399,-0.0011415099905765,-0.0027981124896045,-0.0004958679856399,-0.0210411435306189,-0.0334572665742639,-0.0098217229323679
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.021308826499697,-0.0312745098039215,-0.0032493107522647,-0.0461312110226901,-0.0514947272635338,0.0050114214342055,-0.0481032557821571,-0.0539173925385365,0.0030300067591392,-0.0630072196084246,-0.0715599810775875,0.0039040033429127,-0.0630072196084246,-0.0715599810775875,0.0039040033429127,-0.0106157826864081,-0.1112145738687518,0.0597266902123895,-0.0106157826864081,-0.1112145738687518,0.0597266902123895,-0.0008194324923943,-0.0011983417850238,-0.0005346267084521,-0.0008194324923943,-0.0011983417850238,-0.0005346267084521,-0.0382895054843791,-0.0813365717444286,0.025977326987531
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0761126427727451,-0.0934506859953404,-0.0407407407407406,-0.0707755854531593,-0.0829043131306615,-0.0358118005763053,-0.0658307403107799,-0.0825118991123883,-0.0324265581008484,-0.0751945031366438,-0.0957245460357591,-0.0336253251095557,-0.0751945031366438,-0.0957245460357591,-0.0336253251095557,0.0,-0.0142665490912447,0.0077412122437031,0.0,-0.0142665490912447,0.0077412122437031,-0.0300458942547683,-0.0350830188194801,-0.0248262734695736,-0.0300458942547683,-0.0350830188194801,-0.0248262734695736,-0.0387174092713488,-0.0456939137995286,-0.0327170591237863
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0298941798941798,-0.0323167036962229,-0.0155319699715246,-0.029400861092645,-0.0354515947519731,-0.0143736147609014,-0.0370347339311503,-0.0402222462703154,-0.0147540246379656,-0.0465349739925823,-0.0534453780992809,-0.0194515013697519,-0.0465349739925823,-0.0534453780992809,-0.0194515013697519,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006615944426067,-0.0011051670376003,-0.0006183318076432,-0.0006615944426067,-0.0011051670376003,-0.0006183318076432,-0.0222208403586902,-0.0241333477621892,-0.0088524147827793
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0121187638860835,-0.0462745098039215,-0.0009846396218984,-0.0460352214113487,-0.0494962115411801,0.0036859241437374,-0.0525394930110876,-0.0530438681139087,0.0013968403119981,-0.0696110117062502,-0.0699875591164489,0.0015923294921725,-0.0696110117062502,-0.0699875591164489,0.0015923294921725,-0.0159351145038167,-0.1468261104117964,0.0823212143444939,-0.0159351145038167,-0.1468261104117964,0.0823212143444939,-0.0016293021105592,-0.0022127951062882,-0.0013249369255999,-0.0016293021105592,-0.0022127951062882,-0.0013249369255999,-0.0378977416081792,-0.0905567650330638,0.0337665899249964
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0854667191807798,-0.1044233488184205,-0.0378306878306877,-0.0799555383904032,-0.0954238861311322,-0.0331240514861971,-0.0716566426670632,-0.0774586124964563,-0.0375594822530196,-0.0850048974837344,-0.0906000663581447,-0.0398765181438395,-0.0850048974837344,-0.0906000663581447,-0.0398765181438395,0.0,-0.0118289020728045,0.0078921734290201,0.0,-0.0118289020728045,0.0078921734290201,-0.0313164178321219,-0.0316118782170498,-0.03060837458056,-0.0313164178321219,-0.0316118782170498,-0.03060837458056,-0.0425727284734835,-0.0477255464293597,-0.0331031274482034
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,0,5,-0.0106341079165025,-0.0139787729743723,-0.0101960784313724,-0.0176867171625891,-0.0210973282420838,-0.0072770635224665,-0.0110963952565646,-0.0113459826038393,-0.0050015719932207,-0.0146842707219627,-0.015263642518104,-0.0065884996537885,-0.0146842707219627,-0.015263642518104,-0.0065884996537885,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003327688603707,-0.000531348431734,-0.0002407890115171,-0.0003327688603707,-0.000531348431734,-0.0002407890115171,-0.0030009431959324,-0.0066578371539388,0.000602029025995
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,0,5,-0.0082352941176471,-0.0105029287012724,-0.0023297954957287,-0.012139368159509,-0.0139435253697731,-0.0069236796783833,3.945369025604162e-05,-0.0006889067381818,0.0036164744738361,0.0003834749961096,-0.0009185423175758,0.0053649055191271,0.0003834749961096,-0.0009185423175758,0.0053649055191271,0.0,0.0,0.0087133213941314,0.0,0.0,0.0087133213941314,-0.000992610227305,-0.0016288186620369,-0.0005313490666843,-0.000992610227305,-0.0016288186620369,-0.0005313490666843,0.002838768541848,0.0021698846843016,0.0030719845147434
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0154588420638046,-0.0223919233756147,-0.0085294117647058,-0.0161426916334786,-0.0180341474504949,-0.0074012820514081,-0.0153453905845351,-0.0213425120192935,-0.0106689899990373,-0.013891144608547,-0.0176505849942599,-0.0049692554863877,-0.013891144608547,-0.0176505849942599,-0.0049692554863877,0.0,0.0,0.0,0.0,0.0,0.0,-0.0084506489681877,-0.0145147145029929,-0.0048652164868112,-0.0084506489681877,-0.0145147145029929,-0.0048652164868112,-0.0092072343507211,-0.0128055072115761,-0.0059872130362704
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,1,5,-0.0141534391534391,-0.0195443955475019,-0.0058823529411764,-0.0039405964306824,-0.0119268293313278,-0.002116005335588,-0.0106861316051495,-0.0129080885031426,0.0115963724632487,-0.0084891966212687,-0.0121138740275682,0.0133246040210794,-0.0084891966212687,-0.0121138740275682,0.0133246040210794,0.0023640661938534,0.0,0.0046122890795838,0.0023640661938534,0.0,0.0046122890795838,-0.0056295371780898,-0.0058900827607118,-0.0046549944266356,-0.0056295371780898,-0.0058900827607118,-0.0046549944266356,-0.0020870785131484,-0.0027491900465746,0.0041245460815196
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,1,5,0.0107049080993738,0.0018708152816069,0.0137199068081801,-0.0055224755856669,-0.0082775426771559,0.0054567966551894,0.0028473669089928,-0.005507466116414,0.0088816681755397,-0.0120953682362283,-0.0158914504238998,0.0005161315147748,-0.0120953682362283,-0.0158914504238998,0.0005161315147748,0.0,0.0,0.0,0.0,0.0,0.0,0.0068539987220842,0.0020562722874384,0.0396868055402198,0.0068539987220842,0.0020562722874384,0.0396868055402198,0.0017084201453957,-0.0001633010012996,0.0018622771898217
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0120372767279316,-0.0142156862745098,-0.0019841269841269,-0.0101865067776734,-0.0262071142627767,-0.0040994536146997,-0.0168740117004888,-0.029713294478621,-0.016063382747193,-0.0245325406529382,-0.0363978255717463,-0.0231818919823138,-0.0245325406529382,-0.0363978255717463,-0.0231818919823138,0.0,0.0,0.0,0.0,0.0,0.0,0.0014342652859798,-4.164838369852264e-05,0.0022381659654523,0.0014342652859798,-4.164838369852264e-05,0.0022381659654523,-0.0101244070202933,-0.0154232996249979,-0.0096380296483158
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0058201058201058,-0.0282164121149365,0.0012745098039215,-0.0087481248896187,-0.0112090342065855,0.000799087633354,-0.007397399335595,-0.0110029771735168,0.0096869379241684,-0.0057317772098745,-0.0152913877777229,0.0109485979174499,-0.0057317772098745,-0.0152913877777229,0.0109485979174499,0.0010185773558105,0.0,0.0374483314850287,0.0010185773558105,0.0,0.0374483314850287,2.012591596878277e-06,-0.0033178543162037,0.0003957495382757,2.012591596878277e-06,-0.0033178543162037,0.0003957495382757,0.0148981588321823,-0.0116246795630086,0.0210838537572484
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,5,-0.0296909715209048,-0.0375147695943284,-0.0046078431372549,-0.0254105129532023,-0.0361688410622401,-0.0185945586851777,-0.0252012555500184,-0.0416670425223334,0.0017636262251946,-0.0159120097791869,-0.031216291552813,-0.007518438739955,-0.0159120097791869,-0.031216291552813,-0.007518438739955,0.0,0.0,0.0,0.0,0.0,0.0,-0.0332986791587337,-0.0676834228898667,0.0077559241510503,-0.0332986791587337,-0.0676834228898667,0.0077559241510503,-0.015120753330011,-0.0228623911300135,0.0048096411512949
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.026984126984127,-0.0740357235309345,-0.021308826499697,-0.0522694598250288,-0.0542426882083746,-0.0197661686683177,-0.0374678015629763,-0.0703557160795062,-0.0206858596332839,-0.0518057671787451,-0.0937046225666697,-0.0277061340699012,-0.0518057671787451,-0.0937046225666697,-0.0277061340699012,0.0,0.0,0.0,0.0,0.0,0.0,0.0019885446493524,0.0003497593743338,0.0021388209840517,0.0019885446493524,0.0003497593743338,0.0021388209840517,-0.0224806809377858,-0.0422134296477037,-0.0124115157799703
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0078431372549019,-0.0161583518481114,-0.0006613756613756,-0.0114099548383078,-0.011664415458177,0.0055635406940645,-0.0096369908757739,-0.0125424510127902,0.0081268739938645,-0.0123178114918347,-0.0172378306715463,0.01111991941239,-0.0123178114918347,-0.0172378306715463,0.01111991941239,0.0416958672898397,0.0274742218568779,0.0791262076899716,0.0416958672898397,0.0274742218568779,0.0791262076899716,-0.0007823739152054,-0.0012096309664985,1.3531978998893024e-05,-0.0007823739152054,-0.0012096309664985,1.3531978998893024e-05,0.0213009390574887,0.0017969372161072,0.0335376967652853
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,7,5,-0.0488790143405372,-0.0658730158730158,-0.0134313725490196,-0.036523460597845,-0.0536171119870473,-0.0191289057556953,-0.0293078269410358,-0.0488470400892232,-0.003745496198666,-0.0135617500469926,-0.0379577782266289,-0.0075971090698408,-0.0135617500469926,-0.0379577782266289,-0.0075971090698408,0.0,0.0,0.0,0.0,0.0,0.0,-0.0627386288296584,-0.096191312819483,0.0101085218447189,-0.0627386288296584,-0.096191312819483,0.0101085218447189,-0.0166043040077587,-0.0293082240535339,-0.0017346714010609
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0332808192201654,-0.0542324618172405,-0.0278431372549019,-0.0340506834774715,-0.0449414409143049,-0.0336548545021005,-0.0300056192333979,-0.0578631431349213,-0.0285355707819902,-0.0413404783419737,-0.076474284129847,-0.0381642743381066,-0.0413404783419737,-0.076474284129847,-0.0381642743381066,0.0,0.0,0.0,0.0,0.0,0.0,0.0015962631054403,-0.0006607008315415,0.0026463831363858,0.0015962631054403,-0.0006607008315415,0.0026463831363858,-0.0334535427645475,-0.0344231613508087,-0.0180033715400387
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.0091176470588235,-0.0092910523126641,-0.0025132275132274,-0.0037579332122452,-0.0160358251984263,0.0064858310507802,-0.0023506389887669,-0.0286728145591714,0.0074497403751078,-0.0011448831060546,-0.0371310946783022,0.0100771072012546,-0.0011448831060546,-0.0371310946783022,0.0100771072012546,0.0414820823967815,0.0169953585298853,0.0476177169244993,0.0414820823967815,0.0169953585298853,0.0476177169244993,-0.0010955399526008,-0.0013355535028439,-0.0006589173161473,-0.0010955399526008,-0.0013355535028439,-0.0006589173161473,0.0156569622133334,-0.0101938572370641,0.0208767260697491
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,14,5,-0.092989417989418,-0.1350925561244585,-0.0340196078431372,-0.0856203906071086,-0.1163062548432455,-0.0538031560576959,-0.0667832646383673,-0.1100617225883595,-0.0323570985630692,-0.0665318945123825,-0.1046349256693322,-0.0465309654440032,-0.0665318945123825,-0.1046349256693322,-0.0465309654440032,0.0,0.0,0.0,0.0,0.0,0.0,-0.053391868374274,-0.1022387611195813,0.0037208382487908,-0.053391868374274,-0.1022387611195813,0.0037208382487908,-0.0391756990798216,-0.0650542325702147,-0.0194142591378415
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0529100529100529,-0.0854258348433859,-0.0374509803921568,-0.0622025910387057,-0.0649219467401286,-0.048153413193074,-0.0585897583143412,-0.0779675519525493,-0.0427369622353601,-0.0796165597278549,-0.1037367147766457,-0.0569121826884482,-0.0796165597278549,-0.1037367147766457,-0.0569121826884482,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002113008760956,-0.0006600634802601,0.003562126057355,-0.0002113008760956,-0.0006600634802601,0.003562126057355,-0.0351538549886047,-0.0467805311715295,-0.0256421773412161
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0078771965259543,-0.0205882352941175,-0.0052910052910053,-0.0068534831742022,-0.0279465620020672,-0.0008363525269975,-0.0054986305094243,-0.0322278295269603,0.0005886768783415,-0.007331507345899,-0.0426386919021948,0.0008757852233425,-0.007331507345899,-0.0426386919021948,0.0008757852233425,0.0107674519439225,0.0070835639180963,0.0126452494873547,0.0107674519439225,0.0070835639180963,0.0126452494873547,-0.0002726481566612,-0.0009952424012569,0.0,-0.0002726481566612,-0.0009952424012569,0.0,-0.000465752738416,-0.0150297169386071,0.0054113059219468
BUS_B_to_BUS_A,BUS_B,BUS_A,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,18,5,-0.0817460317460317,-0.1108866895576651,-0.0152941176470587,-0.0778207917507127,-0.0919708085919768,-0.0378845965635999,-0.0601709669217127,-0.0734433277708566,-0.0256238791316701,-0.0586971186533559,-0.0602968978953635,-0.0411051527692163,-0.0586971186533559,-0.0602968978953635,-0.0411051527692163,0.0,0.0,0.0,0.0,0.0,0.0,-0.0597931740007603,-0.1176819551233584,0.0199870307855366,-0.0597931740007603,-0.1176819551233584,0.0199870307855366,-0.0361025801530276,-0.0440659966625139,-0.0153743274790021
