bus_b_orientation,bus_b_orientation_role,orientation_vehicle,direction,source_vehicle,target_vehicle,sensor_config,method,protocol,partition_id,budget_k_days,subset_repeat,uses_target_adaptation,normalizer_fit_days,adaptation_days,test_days,test_rows,test_service_days,adaptation_rows,adaptation_window_hours,adaptation_span_hours,adaptation_hours,accuracy,balanced_accuracy,macro_f1,charging_f1,driving_f1,stationary_macro_f1,objective_score,apagado_precision,apagado_recall,apagado_f1,apagado_support,encendido_precision,encendido_recall,encendido_f1,encendido_support,recarga_principal_precision,recarga_principal_recall,recarga_principal_f1,recarga_principal_support,movimiento_precision,movimiento_recall,driving_f1,movimiento_support,stationary_macro_f1,charging_f1,control_role,feature_dimension,source_quantile_n_requested,source_quantile_n_effective,causal_warmup_rows_source,causal_warmup_rows_target,subset_seed_index,subset_rng_seed,subset_attempts,subset_resamples,subset_retained_windows,target_quantile_n_requested,target_quantile_n_effective,coral_n_adaptation_rows,coral_n_features,coral_n_minus_d,coral_rows_per_feature,coral_regularized_cov_min_eigenvalue,coral_regularized_cov_max_eigenvalue,coral_regularized_cov_condition_number
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2025-04-01|2025-04-04|2025-04-09|2025-04-17|2025-04-28|2025-05-12|2025-05-27|2025-05-29|2025-06-05|2025-06-11|2025-06-12|2025-06-26,4710,12,0,0.0,0.0,0.0,0.6515923566878981,0.6564017691984244,0.5809970409658621,0.4725388601036269,0.9527943570265872,0.4570646022789538,0.5376137686209681,0.265349329569513,0.8785046728971962,0.4075880758807588,428,0.5923645320197044,0.4193548387096774,0.4910668708524757,1147,0.8142857142857143,0.3328467153284671,0.4725388601036269,1370,0.91410723581468,0.9949008498583568,0.9527943570265872,1765,0.4570646022789538,0.4725388601036269,NO_POOL_CONTROL,54,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,RAW,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,0,0.0,0.0,0.0,0.7647058823529411,0.673247974982548,0.6683679060738422,0.7767857142857143,0.9547038327526132,0.5729225971809185,0.7117350293585911,0.4385026737967914,0.5173501577287066,0.4746743849493487,317,0.5448430493273543,0.4090909090909091,0.4673076923076923,594,0.7757961783439491,0.7777777777777778,0.7767857142857143,783,0.9229041916167664,0.9887730553327988,0.9547038327526132,1247,0.5729225971809185,0.7767857142857143,NO_POOL_CONTROL,54,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,0,0.0,0.0,0.0,0.7018021081264876,0.6546153225973439,0.6193793758322348,0.5934819897084048,0.9584466019417476,0.5063569671290639,0.6090204213827028,0.4127243066884176,0.7981072555205048,0.5440860215053763,317,0.3743922204213938,0.3888888888888889,0.3815028901734104,594,0.9033942558746736,0.441890166028097,0.5934819897084048,783,0.9292168674698796,0.9895749799518844,0.9584466019417476,1247,0.5063569671290639,0.5934819897084048,NO_POOL_CONTROL,54,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,RAW,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-17|2025-05-16|2025-05-28|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,5358,12,0,0.0,0.0,0.0,0.7489734975737216,0.659544037744052,0.6535299321975161,0.7139588100686499,0.9536423841059604,0.5534924482280347,0.6777014833459696,0.3862212943632568,0.394456289978678,0.390295358649789,469,0.6997840172786177,0.4615384615384615,0.5562231759656653,1404,0.6546762589928058,0.7850467289719626,0.7139588100686499,1391,0.9137855579868708,0.997134670487106,0.9536423841059604,2094,0.5534924482280347,0.7139588100686499,NO_POOL_CONTROL,54,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-17|2025-05-16|2025-05-28|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,5358,12,0,0.0,0.0,0.0,0.6448301605076521,0.6317454426706904,0.5458590900025311,0.2466517857142857,0.9589355356733196,0.4081669414456016,0.4261761682872329,0.2568988173455979,0.8336886993603412,0.3927674535409342,469,0.6435897435897436,0.5363247863247863,0.585081585081585,1404,0.5511221945137157,0.1588785046728972,0.2466517857142857,1391,0.9227373068432672,0.9980897803247374,0.9589355356733196,2094,0.4081669414456016,0.2466517857142857,NO_POOL_CONTROL,54,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,RAW,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,0,0.0,0.0,0.0,0.782248281439547,0.7096997295881272,0.6639646601098323,0.8017556693489393,0.9480968858131488,0.569253918208727,0.7190810638054751,0.2691415313225058,0.4894514767932489,0.3473053892215569,237,0.9079939668174962,0.403485254691689,0.5587006960556845,1492,0.6936708860759494,0.949740034662045,0.8017556693489393,1154,0.9044894366197184,0.996122152205526,0.9480968858131488,2063,0.569253918208727,0.8017556693489393,NO_POOL_CONTROL,54,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,0,0.0,0.0,0.0,0.6314193287505054,0.5426418484854602,0.4999376780626781,0.3135593220338983,0.9523148148148148,0.3491452991452992,0.4253863356511661,0.0869236583522297,0.4852320675105485,0.1474358974358974,237,0.7972350230414746,0.4638069705093833,0.5864406779661017,1492,0.5200803212851406,0.2244367417677643,0.3135593220338983,1154,0.9113867966326984,0.9970916141541444,0.9523148148148148,2063,0.3491452991452992,0.3135593220338983,NO_POOL_CONTROL,54,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.8686925529919339,0.8527127562724655,0.8335376011724869,0.8556016597510373,0.9597135183527306,0.7914789621124058,0.8423632246039071,0.6806526806526807,0.8156424581005587,0.7420584498094028,358,0.8899082568807339,0.6891651865008881,0.7767767767767768,1689,0.8086274509803921,0.9083700440528636,0.8556016597510373,1135,0.9245364381198792,0.9976733364355514,0.9597135183527306,2149,0.7914789621124058,0.8556016597510373,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.7167510785968861,0.6731733324869438,0.6205653698523517,0.5011792452830188,0.9611672278338944,0.5070314171918374,0.5728109200246185,0.2725388601036269,0.7346368715083799,0.3975812547241119,358,0.6617745163442295,0.5873297809354647,0.6223337515683814,1689,0.7575757575757576,0.3744493392070485,0.5011792452830188,1135,0.9284475281873372,0.9962773382968824,0.9611672278338944,2149,0.5070314171918374,0.5011792452830188,NO_POOL_CONTROL,95,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2025-04-01|2025-04-04|2025-04-09|2025-04-17|2025-04-28|2025-05-12|2025-05-27|2025-05-29|2025-06-05|2025-06-11|2025-06-12|2025-06-26,4710,12,0,0.0,0.0,0.0,0.8038216560509555,0.7056722756529935,0.7198370310702454,0.7782312925170068,0.9493910690121786,0.6433190184229344,0.74319473564895,0.6666666666666666,0.3504672897196261,0.4594180704441041,428,0.749238578680203,0.6434176111595467,0.6923076923076923,1147,0.7286624203821656,0.8350364963503649,0.7782312925170068,1370,0.9088082901554404,0.9937677053824364,0.9493910690121786,1765,0.6433190184229344,0.7782312925170068,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2025-04-01|2025-04-04|2025-04-09|2025-04-17|2025-04-28|2025-05-12|2025-05-27|2025-05-29|2025-06-05|2025-06-11|2025-06-12|2025-06-26,4710,12,0,0.0,0.0,0.0,0.6651804670912951,0.6811919443464348,0.5962209983410721,0.4042792792792792,0.9545825401142236,0.4767671510833549,0.519444310716355,0.3516873889875666,0.9252336448598132,0.5096525096525096,428,0.4921011058451817,0.5431560592850916,0.516369664318276,1147,0.8842364532019704,0.2620437956204379,0.4042792792792792,1370,0.9178870292887028,0.9943342776203966,0.9545825401142236,1765,0.4767671510833549,0.4042792792792792,NO_POOL_CONTROL,95,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,0,0.0,0.0,0.0,0.8408704522271336,0.798231770226387,0.7980725002840471,0.8373408769448374,0.9562524196670538,0.7453458604897115,0.8137798509483631,0.7218934911242604,0.7697160883280757,0.7450381679389313,317,0.6320754716981132,0.6767676767676768,0.6536585365853659,594,0.9381933438985736,0.756066411238825,0.8373408769448374,783,0.9244011976047904,0.9903769045709704,0.9562524196670538,1247,0.7453458604897115,0.8373408769448374,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,0,0.0,0.0,0.0,0.6824209452567154,0.6469215375416757,0.6098108439395082,0.3771760154738878,0.955813953488372,0.4944764740898869,0.5167569125532601,0.5875576036866359,0.804416403785489,0.6790945406125166,317,0.3510292524377031,0.5454545454545454,0.4271588661832564,594,0.7768924302788844,0.2490421455938697,0.3771760154738878,783,0.924981245311328,0.9887730553327988,0.955813953488372,1247,0.4944764740898869,0.3771760154738878,NO_POOL_CONTROL,95,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-17|2025-05-16|2025-05-28|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,5358,12,0,0.0,0.0,0.0,0.8049645390070922,0.718193586623368,0.7340557118093395,0.7470449172576832,0.9517304189435336,0.6614974760979414,0.7392513939886769,0.7246376811594203,0.4264392324093816,0.5369127516778524,469,0.7553542009884678,0.6531339031339032,0.7005347593582888,1404,0.7044585987261146,0.7951114306254493,0.7470449172576832,1391,0.9094865100087032,0.9980897803247374,0.9517304189435336,2094,0.6614974760979414,0.7470449172576832,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-17|2025-05-16|2025-05-28|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,5358,12,0,0.0,0.0,0.0,0.6675998506905562,0.6546426465453878,0.5749051817430738,0.2881745120551091,0.9593570608495982,0.4467545553742323,0.4602129138678879,0.3511586452762923,0.8400852878464818,0.4952859836580767,469,0.5190886699507389,0.6004273504273504,0.5568031704095112,1404,0.7150997150997151,0.1804457225017972,0.2881745120551091,1391,0.9239274657231312,0.9976122254059216,0.9593570608495982,2094,0.4467545553742323,0.2881745120551091,NO_POOL_CONTROL,95,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,RAW,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,0,0.0,0.0,0.0,0.8396684189243834,0.7708018482635315,0.7430608954287587,0.8731373338703181,0.945095336549506,0.675716081721843,0.7950914708053824,0.3577235772357723,0.5569620253164557,0.4356435643564356,237,0.918580375782881,0.5898123324396782,0.7183673469387755,1492,0.8156508653122648,0.9393414211438474,0.8731373338703181,1154,0.8982532751091703,0.9970916141541444,0.945095336549506,2063,0.675716081721843,0.8731373338703181,NO_POOL_CONTROL,95,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,0,0.0,0.0,0.0,0.6663970885564092,0.5855705735032641,0.5302888166922952,0.3681528662420382,0.9533967076281012,0.3892528530470266,0.4654344365121924,0.1381156316916488,0.5443037974683544,0.2203245089666951,237,0.6106983655274889,0.5509383378016086,0.5792811839323467,1492,0.6947115384615384,0.2504332755632582,0.3681528662420382,1154,0.9137777777777778,0.9966068831798351,0.9533967076281012,2063,0.3892528530470266,0.3681528662420382,NO_POOL_CONTROL,95,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.8484336897392609,0.7577587949451378,0.7552478090447536,0.7908918406072106,0.9810025177386128,0.6799962394801339,0.7695054216697365,0.5231316725978647,0.4106145251396648,0.460093896713615,358,0.8954887218045112,0.7051509769094139,0.789002981119576,1689,0.6946666666666667,0.9180616740088106,0.7908918406072106,1135,0.9653153153153152,0.9972080037226616,0.9810025177386128,2149,0.6799962394801339,0.7908918406072106,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.734946539110861,0.6964844001680586,0.6462959260546066,0.6135093956323007,0.9821428571428572,0.5343469490251898,0.6331813138856842,0.2082994304312449,0.7150837988826816,0.3226212980466288,358,0.8703527168732126,0.5405565423327413,0.6669101533966398,1689,0.7242206235011991,0.5321585903083701,0.6135093956323007,1135,0.9666516448850834,0.9981386691484412,0.9821428571428572,2149,0.5343469490251898,0.6135093956323007,NO_POOL_CONTROL,96,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2025-04-01|2025-04-04|2025-04-09|2025-04-17|2025-04-28|2025-05-12|2025-05-27|2025-05-29|2025-06-05|2025-06-11|2025-06-12|2025-06-26,4710,12,0,0.0,0.0,0.0,0.8180467091295117,0.8045463358647713,0.7809435565407413,0.7361455748552522,0.9862783534024084,0.7124986242535191,0.7630243638665457,0.6040609137055838,0.8341121495327103,0.7006869479882237,428,0.6679841897233202,0.7367044463818657,0.7006633499170812,1147,0.8492366412213741,0.6496350364963503,0.7361455748552522,1370,0.9750830564784052,0.9977337110481588,0.9862783534024084,1765,0.7124986242535191,0.7361455748552522,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2025-04-01|2025-04-04|2025-04-09|2025-04-17|2025-04-28|2025-05-12|2025-05-27|2025-05-29|2025-06-05|2025-06-11|2025-06-12|2025-06-26,4710,12,0,0.0,0.0,0.0,0.7447983014861995,0.7519132486864871,0.6889377495145127,0.6203059805285118,0.9882088714205502,0.5891807088791668,0.6614850419201124,0.3602540834845735,0.927570093457944,0.5189542483660131,428,0.666015625,0.5945945945945946,0.6282818977429756,1147,0.8500635324015248,0.4883211678832116,0.6203059805285118,1370,0.9794101279910964,0.9971671388101984,0.9882088714205502,1765,0.5891807088791668,0.6203059805285118,NO_POOL_CONTROL,96,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,0,0.0,0.0,0.0,0.7946276776606597,0.7130240278502733,0.7164010224624827,0.701280227596017,0.9790596602133544,0.6288481432121921,0.7103527045158965,0.6299559471365639,0.4511041009463722,0.5257352941176471,317,0.5724907063197026,0.7777777777777778,0.6595289079229122,594,0.7913322632423756,0.6296296296296297,0.701280227596017,783,0.9649532710280374,0.9935846030473136,0.9790596602133544,1247,0.6288481432121921,0.701280227596017,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,3,0,0,False,0,,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,0,0.0,0.0,0.0,0.7925875552533151,0.7545547225586892,0.7336345660923325,0.7160686427457098,0.9817893903404592,0.6509162913429569,0.7266081967536834,0.5521739130434783,0.8012618296529969,0.6537966537966537,317,0.5376955903271693,0.6363636363636364,0.5828835774865073,594,0.9198396793587176,0.5862068965517241,0.7160686427457098,783,0.9695074276778732,0.9943865276663992,0.9817893903404592,1247,0.6509162913429569,0.7160686427457098,NO_POOL_CONTROL,96,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-17|2025-05-16|2025-05-28|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,5358,12,0,0.0,0.0,0.0,0.8029115341545353,0.7616241817334372,0.753666518828,0.6584493041749503,0.9858423784804152,0.6762745656105281,0.7155796329667801,0.618421052631579,0.7014925373134329,0.6573426573426573,469,0.6777920410783055,0.7521367521367521,0.713031735313977,1404,0.7366548042704626,0.595255212077642,0.6584493041749503,1391,0.9743470149253732,0.9976122254059216,0.9858423784804152,2094,0.6762745656105281,0.6584493041749503,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,4,0,0,False,0,,2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-17|2025-05-16|2025-05-28|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,5358,12,0,0.0,0.0,0.0,0.713885778275476,0.6957828536895284,0.6329130392626175,0.4198623402163225,0.988886261527548,0.5142552985076407,0.5476927596440996,0.3142857142857143,0.8208955223880597,0.4545454545454545,469,0.6804428044280443,0.6566951566951567,0.6683581007611453,1404,0.6640746500777605,0.3069734004313443,0.4198623402163225,1391,0.979391100702576,0.998567335243553,0.988886261527548,2094,0.5142552985076407,0.4198623402163225,NO_POOL_CONTROL,96,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,0,0.0,0.0,0.0,0.8360291144359078,0.73925337663535,0.7269638408903761,0.7515865820489573,0.984924623115578,0.6409769134819755,0.7368129373538086,0.3402985074626866,0.4810126582278481,0.3986013986013986,237,0.7858627858627859,0.760053619302949,0.7727427597955707,1492,0.7880228136882129,0.7183708838821491,0.7515865820489573,1154,0.9725897920604916,0.9975763451284536,0.984924623115578,2063,0.6409769134819755,0.7515865820489573,NO_POOL_CONTROL,96,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,5,0,0,False,0,,2025-04-03|2025-04-04|2025-04-11|2025-04-30|2025-05-12|2025-05-27|2025-05-29|2025-06-02|2025-06-05|2025-06-11|2025-06-13|2025-06-26,4946,12,0,0.0,0.0,0.0,0.7195713708046907,0.6425762939971359,0.5963138418817946,0.4863325740318907,0.9865707434052756,0.4662282080406342,0.552321334741833,0.1295238095238095,0.5738396624472574,0.2113442113442113,237,0.7910699241786016,0.6293565683646113,0.7010078387458006,1492,0.7093023255813954,0.3700173310225303,0.4863325740318907,1154,0.9762695775984812,0.9970916141541444,0.9865707434052756,2063,0.4662282080406342,0.4863325740318907,NO_POOL_CONTROL,96,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.8898893265803789,0.857954420975316,0.8470719959591924,0.8553667633651056,0.9812356979405036,0.802350761965422,0.8503899029215577,0.6913265306122449,0.7569832402234636,0.7226666666666667,358,0.9006944444444445,0.7679100059206632,0.8290188558644934,1689,0.8075117370892019,0.909251101321586,0.8553667633651056,1135,0.9653309320126068,0.9976733364355514,0.9812356979405036,2149,0.802350761965422,0.8553667633651056,NO_POOL_CONTROL,137,1000,1000,,,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CAUSAL,FIVE_PARTITION_UNLABELED_BUDGET,1,0,0,False,0,,2025-04-01|2025-04-03|2025-04-04|2025-04-07|2025-04-25|2025-05-12|2025-05-16|2025-05-28|2025-06-11|2025-06-13|2025-06-17|2025-06-26,5331,12,0,0.0,0.0,0.0,0.7754642656162071,0.7170393675866347,0.680782374852685,0.5627258647392875,0.9834938101788172,0.5798785630773077,0.633559770807326,0.3248663101604278,0.6787709497206704,0.4394213381555154,358,0.7659438775510204,0.7110716400236826,0.73748848633712,1689,0.6795511221945137,0.4801762114537445,0.5627258647392875,1135,0.9692724807953004,0.9981386691484412,0.9834938101788172,2149,0.5798785630773077,0.5627258647392875,NO_POOL_CONTROL,137,1000,1000,254.0,12.0,,,,,,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,RAW,FIVE_PARTITION_UNLABELED_BUDGET,2,0,0,False,0,,2025-04-01|2025-04-04|2025-04-09|2025-04-17|2025-04-28|2025-05-12|2025-05-27|2025-05-29|2025-06-05|2025-06-11|2025-06-12|2025-06-26,4710,12,0,0.0,0.0,0.0,0.8116772823779194,0.7467575942405185,0.7392227911761575,0.7106198183971575,0.9843487982112912,0.6575141221644464,0.7277816020645576,0.4316831683168317,0.5093457943925234,0.4673097534833869,428,0.7681041497152156,0.8230165649520488,0.7946127946127947,1147,0.7738607050730868,0.656934306569343,0.7106198183971575,1370,0.9713182570325428,0.9977337110481588,0.9843487982112912,1765,0.6575141221644464,0.7106198183971575,NO_POOL_CONTROL,137,1000,1000,,,,,,,,,,,,,,,,
