bus_b_orientation,bus_b_orientation_role,orientation_vehicle,direction,source_vehicle,target_vehicle,sensor_config,method,protocol,partition_id,budget_k_days,subset_repeat,uses_target_adaptation,normalizer_fit_days,adaptation_days,test_days,test_rows,test_service_days,adaptation_rows,adaptation_window_hours,adaptation_span_hours,adaptation_hours,accuracy,balanced_accuracy,macro_f1,charging_f1,driving_f1,stationary_macro_f1,objective_score,apagado_precision,apagado_recall,apagado_f1,apagado_support,encendido_precision,encendido_recall,encendido_f1,encendido_support,recarga_principal_precision,recarga_principal_recall,recarga_principal_f1,recarga_principal_support,movimiento_precision,movimiento_recall,driving_f1,movimiento_support,stationary_macro_f1,charging_f1,control_role,feature_dimension,source_quantile_n_requested,source_quantile_n_effective,causal_warmup_rows_source,causal_warmup_rows_target,subset_seed_index,subset_rng_seed,subset_attempts,subset_resamples,subset_retained_windows,target_quantile_n_requested,target_quantile_n_effective,coral_n_adaptation_rows,coral_n_features,coral_n_minus_d,coral_rows_per_feature,coral_regularized_cov_min_eigenvalue,coral_regularized_cov_max_eigenvalue,coral_regularized_cov_condition_number
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,1,6,True,1,2025-04-30,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,748,12.466666666666669,14.965558333333334,13.788413888888886,0.3730023801428085,0.2485977434649199,0.1916433075696526,0.0,0.5961483184823225,0.0568083039320959,0.1149859845417915,0.0997624703087886,0.1324921135646687,0.1138211382113821,317,0.4285714285714285,0.0303030303030303,0.0566037735849056,594,0.0,0.0,0.0,783,0.4646057347670251,0.8315958299919808,0.5961483184823225,1247,0.0568083039320959,0.0,ADAPTIVE_BUDGET,137,1000,1000,,,6.0,23360924.0,4.0,3.0,748.0,,,748.0,137.0,611.0,5.45985401459854,0.0002646537010306,33632.67589742641,127081827.18190184
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,7,True,1,2025-06-17,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,992,16.533333333333335,19.119767222222222,17.34404888888889,0.6521591295477729,0.5913663908314792,0.5412757809925444,0.2534611288604899,0.9773539928486292,0.395916377040516,0.4261499201397226,0.384453781512605,0.5772870662460567,0.4615384615384615,317,0.3715110683349374,0.6498316498316499,0.4727495407225964,594,0.7628205128205128,0.1519795657726692,0.2534611288604899,783,0.968503937007874,0.9863672814755412,0.9773539928486292,1247,0.395916377040516,0.2534611288604899,ADAPTIVE_BUDGET,137,1000,1000,,,7.0,23360925.0,1.0,0.0,992.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,7,True,1,2025-06-17,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,992,16.533333333333335,19.119767222222222,17.34404888888889,0.7035022101326079,0.6399331193300442,0.6089616673429661,0.4841713221601489,0.9809069212410502,0.4849799160436048,0.5590455292698393,0.3166089965397924,0.5772870662460567,0.4089385474860335,317,0.4881987577639751,0.6616161616161617,0.5618298784846318,594,0.8934707903780069,0.3320561941251596,0.4841713221601489,783,0.9731649565903708,0.9887730553327988,0.9809069212410502,1247,0.4849799160436048,0.4841713221601489,ADAPTIVE_BUDGET,137,1000,1000,,,7.0,23360925.0,1.0,0.0,992.0,1000.0,992.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,1,7,True,1,2025-06-17,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,992,16.533333333333335,19.119767222222222,17.34404888888889,0.2621557293437606,0.2490014857099646,0.2169215801991938,0.0022075055187637,0.5859333685880487,0.0939176507362422,0.1310359503270218,0.0858108108108108,0.4006309148264984,0.1413466889259877,317,0.1282420749279539,0.1498316498316498,0.1381987577639751,594,0.008130081300813,0.0012771392081736,0.0022075055187637,783,0.860248447204969,0.4442662389735365,0.5859333685880487,1247,0.0939176507362422,0.0022075055187637,ADAPTIVE_BUDGET,137,1000,1000,,,7.0,23360925.0,1.0,0.0,992.0,,,992.0,137.0,855.0,7.240875912408759,0.0001900906572305,24305.039967356613,127860255.31954987
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,8,True,1,2025-05-16,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,741,12.35,15.586630833333333,13.934771111111113,0.6752805168310099,0.5970380671995779,0.5798658682035549,0.5966930265995687,0.9630531871701178,0.4521367618813673,0.5865967315619605,0.2909090909090909,0.555205047318612,0.3817787418655097,317,0.408203125,0.3518518518518518,0.3779385171790235,594,0.6825657894736842,0.5300127713920817,0.5966930265995687,783,0.975328947368421,0.9510825982357658,0.9630531871701178,1247,0.4521367618813673,0.5966930265995687,ADAPTIVE_BUDGET,137,1000,1000,,,8.0,23360926.0,2.0,1.0,741.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,8,True,1,2025-05-16,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,741,12.35,15.586630833333333,13.934771111111113,0.5379122747364842,0.5200063387214127,0.5035636050723669,0.5303030303030303,0.7839147286821705,0.4101132305357657,0.5142593751646323,0.2988691437802908,0.583596214511041,0.3952991452991453,317,0.2458677685950413,0.4006734006734007,0.3047375160051216,594,0.6517690875232774,0.4469987228607918,0.5303030303030303,783,0.9902080783353732,0.648757016840417,0.7839147286821705,1247,0.4101132305357657,0.5303030303030303,ADAPTIVE_BUDGET,137,1000,1000,,,8.0,23360926.0,2.0,1.0,741.0,1000.0,741.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,1,8,True,1,2025-05-16,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,741,12.35,15.586630833333333,13.934771111111113,0.4369262155729344,0.3265713249510324,0.2608778949136129,0.0,0.637257656645125,0.1354179743364422,0.1565267369481677,0.2170022371364653,0.305993690851735,0.2539267015706806,317,0.4695652173913043,0.0909090909090909,0.152327221438646,594,0.0,0.0,0.0,783,0.4904844290657439,0.909382518043304,0.637257656645125,1247,0.1354179743364422,0.0,ADAPTIVE_BUDGET,137,1000,1000,,,8.0,23360926.0,2.0,1.0,741.0,,,741.0,137.0,604.0,5.408759124087592,0.0008437342877396,111511.50922929488,132164249.8706964
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,9,True,1,2025-05-13,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,545,9.083333333333334,12.976281944444445,10.682854999999996,0.6507990479428766,0.5837824819013742,0.5597267793421175,0.3992537313432835,0.9757647993643226,0.4210474393347158,0.4955375601425839,0.1927710843373494,0.6056782334384858,0.2924600152322925,317,0.7253886010362695,0.4713804713804714,0.5714285714285714,594,0.740484429065744,0.2733077905491698,0.3992537313432835,783,0.9669291338582676,0.9847634322373696,0.9757647993643226,1247,0.4210474393347158,0.3992537313432835,ADAPTIVE_BUDGET,137,1000,1000,,,9.0,23360927.0,7.0,6.0,545.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,9,True,1,2025-05-13,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,545,9.083333333333334,12.976281944444445,10.682854999999996,0.6681400884053044,0.5961650971817327,0.5859545711500778,0.5833333333333334,0.9455894476504534,0.4660762789832859,0.58490607602338,0.2150259067357512,0.5236593059936908,0.3048668503213957,317,0.5894039735099338,0.4494949494949495,0.5100286532951289,594,0.7169459962756052,0.491698595146871,0.5833333333333334,783,0.9728583545377438,0.9198075380914194,0.9455894476504534,1247,0.4660762789832859,0.5833333333333334,ADAPTIVE_BUDGET,137,1000,1000,,,9.0,23360927.0,7.0,6.0,545.0,1000.0,545.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,1,9,True,1,2025-05-13,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,545,9.083333333333334,12.976281944444445,10.682854999999996,0.4501870112206732,0.3271927656380943,0.2562056906459183,0.0,0.6216077828981055,0.1344049932285226,0.153723414387551,0.4573991031390134,0.3217665615141956,0.3777777777777777,317,0.2285714285714285,0.0134680134680134,0.0254372019077901,594,0.0,0.0,0.0,783,0.4565626175253854,0.9735364875701684,0.6216077828981055,1247,0.1344049932285226,0.0,ADAPTIVE_BUDGET,137,1000,1000,,,9.0,23360927.0,7.0,6.0,545.0,,,545.0,137.0,408.0,3.978102189781022,0.0006617634067443,86554.97475467928,130794440.84177984
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,10,True,1,2025-06-11,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1095,18.25,19.175063611111117,18.89534666666667,0.6038762325739544,0.5255260193743468,0.4435345102581278,0.0,0.972909305064782,0.2670762453225763,0.2661207061548766,0.2096530920060332,0.4384858044164038,0.2836734693877551,317,0.4216101694915254,0.67003367003367,0.517555266579974,594,0.0,0.0,0.0,783,0.953076923076923,0.9935846030473136,0.972909305064782,1247,0.2670762453225763,0.0,ADAPTIVE_BUDGET,137,1000,1000,,,10.0,23360928.0,1.0,0.0,1095.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,1,10,True,1,2025-06-11,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1095,18.25,19.175063611111117,18.89534666666667,0.6820809248554913,0.5956228191773312,0.5921185018113481,0.6128755364806867,0.9346356123215628,0.4779461316412765,0.6004213156790835,0.4148148148148148,0.5299684542586751,0.4653739612188365,317,0.3207036535859269,0.398989898989899,0.3555888972243061,594,0.9345549738219896,0.4559386973180077,0.6128755364806867,783,0.8791519434628975,0.9975942261427426,0.9346356123215628,1247,0.4779461316412765,0.6128755364806867,ADAPTIVE_BUDGET,137,1000,1000,,,10.0,23360928.0,1.0,0.0,1095.0,1000.0,1000.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,1,10,True,1,2025-06-11,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1095,18.25,19.175063611111117,18.89534666666667,0.2818769126147569,0.2914101832800084,0.2324745529136577,0.0167064439140811,0.5646573930963421,0.1217469395194296,0.1461673093138271,0.1115384615384615,0.5488958990536278,0.1854022376132125,317,0.1582278481012658,0.1683501683501683,0.1631321370309951,594,0.1272727272727272,0.0089399744572158,0.0167064439140811,783,0.7896253602305475,0.4394546912590216,0.5646573930963421,1247,0.1217469395194296,0.0167064439140811,ADAPTIVE_BUDGET,137,1000,1000,,,10.0,23360928.0,1.0,0.0,1095.0,,,1095.0,137.0,958.0,7.992700729927007,2.267958009638701e-05,1995.105747133373,87969254.22138679
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,1,True,3,2025-04-11|2025-06-02|2025-06-17,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1451,24.183333333333334,34.17144583333334,25.88334805555556,0.7412444746684801,0.6245632754332499,0.6172921676757677,0.6644628099173554,0.9660818713450292,0.5010289331193473,0.6361604245724027,0.4830508474576271,0.1798107255520504,0.2620689655172414,317,0.4471243042671614,0.8114478114478114,0.5765550239234449,594,0.9414519906323184,0.5134099616858238,0.6644628099173554,783,0.940060698027314,0.9935846030473136,0.9660818713450292,1247,0.5010289331193473,0.6644628099173554,ADAPTIVE_BUDGET,137,1000,1000,,,1.0,23560919.0,1.0,0.0,1451.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,1,True,3,2025-04-11|2025-06-02|2025-06-17,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1451,24.183333333333334,34.17144583333334,25.88334805555556,0.6980618837130228,0.662489307309747,0.6385551505069316,0.6467165419783873,0.9121303043291898,0.5473634325661788,0.6418197070955138,0.2747559274755927,0.6214511041009464,0.3810444874274661,317,0.5612813370473537,0.6784511784511784,0.614329268292683,594,0.9261904761904762,0.4968071519795657,0.6467165419783873,783,0.9797421731123388,0.8532477947072975,0.9121303043291898,1247,0.5473634325661788,0.6467165419783873,ADAPTIVE_BUDGET,137,1000,1000,,,1.0,23560919.0,1.0,0.0,1451.0,1000.0,1000.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,3,1,True,3,2025-04-11|2025-06-02|2025-06-17,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1451,24.183333333333334,34.17144583333334,25.88334805555556,0.5266916014960897,0.4688156396432916,0.4470577171332908,0.257173219978746,0.8618538324420677,0.3087923453636985,0.3711039182714729,0.2846534653465346,0.3627760252365931,0.319001386962552,317,0.2503617945007236,0.5824915824915825,0.3502024291497975,594,0.7658227848101266,0.1545338441890166,0.257173219978746,783,0.9699097291875628,0.7754611066559743,0.8618538324420677,1247,0.3087923453636985,0.257173219978746,ADAPTIVE_BUDGET,137,1000,1000,,,1.0,23560919.0,1.0,0.0,1451.0,,,1451.0,137.0,1314.0,10.591240875912408,0.0004530203566068,49112.820466281904,108411950.47865412
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,2,True,3,2025-05-12|2025-05-13|2025-05-28,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,740,12.333333333333334,24.3554625,14.608760555555554,0.5804148248894934,0.4462500908083872,0.3515001713444387,0.0,0.9392682006789892,0.1555774948995886,0.2109001028066632,1.0,0.0189274447949526,0.0371517027863777,317,0.2982341399607586,0.7676767676767676,0.4295807819123881,594,0.0,0.0,0.0,783,0.8867521367521367,0.9983961507618284,0.9392682006789892,1247,0.1555774948995886,0.0,ADAPTIVE_BUDGET,137,1000,1000,,,2.0,23560920.0,1.0,0.0,740.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,2,True,3,2025-05-12|2025-05-13|2025-05-28,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,740,12.333333333333334,24.3554625,14.608760555555554,0.6239374362461748,0.5131235452824301,0.4987195519424338,0.3972194637537239,0.9431387414708112,0.3505798220996413,0.4581195166669498,0.2324455205811138,0.3028391167192429,0.2630136986301369,317,0.3231106243154436,0.4966329966329966,0.391506303915063,594,0.8928571428571429,0.2554278416347382,0.3972194637537239,783,0.8943206326383897,0.9975942261427426,0.9431387414708112,1247,0.3505798220996413,0.3972194637537239,ADAPTIVE_BUDGET,137,1000,1000,,,2.0,23560920.0,1.0,0.0,740.0,1000.0,740.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,3,2,True,3,2025-05-12|2025-05-13|2025-05-28,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,740,12.333333333333334,24.3554625,14.608760555555554,0.3787827269636178,0.3333157061360269,0.2414766672644972,0.0,0.5664050235478807,0.133167215170036,0.1448860003586983,0.1947904869762174,0.5425867507886435,0.2866666666666667,317,0.3478260869565217,0.0673400673400673,0.1128349788434414,594,0.0,0.0,0.0,783,0.4654282765737874,0.723336006415397,0.5664050235478807,1247,0.133167215170036,0.0,ADAPTIVE_BUDGET,137,1000,1000,,,2.0,23560920.0,1.0,0.0,740.0,,,740.0,137.0,603.0,5.401459854014599,0.0083537853673587,1036916.0484043284,124125292.04496074
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,3,True,3,2025-04-11|2025-04-30|2025-06-10,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1928,32.13333333333333,41.562650833333336,34.81566722222223,0.735804148248895,0.6851648887813284,0.6566573988984338,0.6222222222222222,0.972014189988175,0.5515384685351866,0.6428833282279491,0.3553459119496855,0.7129337539432177,0.4742917103882476,317,0.5429936305732485,0.5740740740740741,0.55810147299509,594,0.9405684754521964,0.4648786717752235,0.6222222222222222,783,0.955813953488372,0.9887730553327988,0.972014189988175,1247,0.5515384685351866,0.6222222222222222,ADAPTIVE_BUDGET,137,1000,1000,,,3.0,23560921.0,1.0,0.0,1928.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,3,True,3,2025-04-11|2025-04-30|2025-06-10,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1928,32.13333333333333,41.562650833333336,34.81566722222223,0.7402244134648079,0.697043078323451,0.677322097141638,0.9307692307692308,0.875222816399287,0.6113551907224218,0.7787009505926752,0.3607476635514018,0.6088328075709779,0.4530516431924882,317,0.4367088607594936,0.4646464646464646,0.4502446982055464,594,0.9343629343629344,0.9272030651340996,0.9307692307692308,783,0.9849548645937812,0.7874899759422614,0.875222816399287,1247,0.6113551907224218,0.9307692307692308,ADAPTIVE_BUDGET,137,1000,1000,,,3.0,23560921.0,1.0,0.0,1928.0,1000.0,1000.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,3,3,True,3,2025-04-11|2025-04-30|2025-06-10,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1928,32.13333333333333,41.562650833333336,34.81566722222223,0.5447126827609656,0.5120535842011864,0.4932015170618633,0.446139180171592,0.8089260808926081,0.3879599957849484,0.4743765823057547,0.2465986394557823,0.4574132492113564,0.3204419889502762,317,0.2983939137785291,0.5942760942760943,0.3972988182329769,594,0.8796992481203008,0.2988505747126437,0.446139180171592,783,0.9623893805309734,0.6976744186046512,0.8089260808926081,1247,0.3879599957849484,0.446139180171592,ADAPTIVE_BUDGET,137,1000,1000,,,3.0,23560921.0,1.0,0.0,1928.0,,,1928.0,137.0,1791.0,14.072992700729928,0.0003738737573445,39893.2545462008,106702473.12766956
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,4,True,3,2025-04-25|2025-05-28|2025-06-05,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1743,29.05,39.190405000000005,31.788035277777777,0.5678340700442026,0.4304573059698926,0.3415003725425332,0.0,0.9281191806331472,0.1459607698456619,0.2049002235255199,0.75,0.0189274447949526,0.0369230769230769,317,0.2803487592219986,0.7037037037037037,0.4009592326139088,594,0.0,0.0,0.0,783,0.866481223922114,0.9991980753809142,0.9281191806331472,1247,0.1459607698456619,0.0,ADAPTIVE_BUDGET,137,1000,1000,,,4.0,23560922.0,1.0,0.0,1743.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,4,True,3,2025-04-25|2025-05-28|2025-06-05,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1743,29.05,39.190405000000005,31.788035277777777,0.62937776266576,0.5822620296635537,0.5363104509641814,0.1238095238095238,0.9114850036576444,0.4112522667330269,0.3713100801023183,0.7290322580645161,0.7129337539432177,0.7208931419457735,317,0.3008279668813247,0.5505050505050505,0.3890541344437834,594,0.912280701754386,0.0664112388250319,0.1238095238095238,783,0.8379287155346334,0.9991980753809142,0.9114850036576444,1247,0.4112522667330269,0.1238095238095238,ADAPTIVE_BUDGET,137,1000,1000,,,4.0,23560922.0,1.0,0.0,1743.0,1000.0,1000.0,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,CORAL,FIVE_PARTITION_UNLABELED_BUDGET,3,3,4,True,3,2025-04-25|2025-05-28|2025-06-05,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,1743,29.05,39.190405000000005,31.788035277777777,0.4699081944916695,0.3597660098795948,0.3126207262604579,0.0048721071863581,0.7363665698612456,0.171372111726862,0.1895212786308179,0.3127413127413127,0.2555205047318612,0.28125,317,0.1994949494949495,0.265993265993266,0.227994227994228,594,0.0526315789473684,0.0025542784163473,0.0048721071863581,783,0.6160907127429806,0.9149959903769046,0.7363665698612456,1247,0.171372111726862,0.0048721071863581,ADAPTIVE_BUDGET,137,1000,1000,,,4.0,23560922.0,1.0,0.0,1743.0,,,1743.0,137.0,1606.0,12.722627737226276,0.0007270364211985,77946.99915095477,107211959.23370165
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,ZSCORE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,5,True,3,2025-05-13|2025-06-11|2025-06-13,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,2744,45.73333333333333,51.32101833333334,48.51048055555557,0.6222373342400545,0.5640033621823988,0.4888013920839095,0.0913348946135831,0.9748031496062992,0.3268008062431129,0.329814793095779,0.2071197411003236,0.6056782334384858,0.3086816720257235,317,0.5553846153846154,0.6077441077441077,0.5803858520900321,594,0.5492957746478874,0.0498084291187739,0.0913348946135831,783,0.9574632637277648,0.9927826784282278,0.9748031496062992,1247,0.3268008062431129,0.0913348946135831,ADAPTIVE_BUDGET,137,1000,1000,,,5.0,23560923.0,1.0,0.0,2744.0,,,,,,,,,
YAW90_LEFT,TARGET,BUS_B,BUS_A_to_BUS_B,BUS_A,BUS_B,ACC_MAG_GYR,QUANTILE,FIVE_PARTITION_UNLABELED_BUDGET,3,3,5,True,3,2025-05-13|2025-06-11|2025-06-13,2025-04-01|2025-04-03|2025-04-07|2025-04-09|2025-04-14|2025-04-21|2025-05-27|2025-05-29|2025-05-30|2025-06-03|2025-06-12|2025-06-26,2941,12,2744,45.73333333333333,51.32101833333334,48.51048055555557,0.7303638218293098,0.645922765593888,0.6380552072931596,0.6411323896752706,0.9492560091568104,0.5343216066719426,0.639286080246004,0.3325942350332594,0.473186119873817,0.390625,317,0.5286532951289399,0.6212121212121212,0.5712074303405573,594,0.9210526315789472,0.491698595146871,0.6411323896752706,783,0.9053857350800584,0.9975942261427426,0.9492560091568104,1247,0.5343216066719426,0.6411323896752706,ADAPTIVE_BUDGET,137,1000,1000,,,5.0,23560923.0,1.0,0.0,2744.0,1000.0,1000.0,,,,,,,
